"","X","Marital.status","Application.mode","Application.order","Course","Daytime.evening.attendance.","Previous.qualification","Previous.qualification..grade.","Nacionality","Mother.s.qualification","Father.s.qualification","Mother.s.occupation","Father.s.occupation","Admission.grade","Displaced","Educational.special.needs","Debtor","Tuition.fees.up.to.date","Gender","Scholarship.holder","Age.at.enrollment","International","Curricular.units.1st.sem..credited.","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..evaluations.","Curricular.units.1st.sem..approved.","Curricular.units.1st.sem..grade.","Curricular.units.1st.sem..without.evaluations.","Curricular.units.2nd.sem..credited.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..evaluations.","Curricular.units.2nd.sem..approved.","Curricular.units.2nd.sem..grade.","Curricular.units.2nd.sem..without.evaluations.","Unemployment.rate","Inflation.rate","GDP","Target"
"1809",2414,2,39,2,8014,0,1,100,1,34,34,0,0,100,1,0,0,1,0,0,41,0,0,6,9,5,11.8,0,1,6,10,3,10.6666666666667,1,7.6,2.6,0.32,"Not Dropout"
"1810",2415,1,43,2,9147,1,1,130,1,34,37,9,9,118.5,1,0,0,1,1,0,23,0,5,10,19,8,11.625,1,4,10,16,10,11.1818181818182,3,7.6,2.6,0.32,"Not Dropout"
"1811",2416,1,43,2,9238,1,1,129,1,34,30,0,5,118.9,1,0,0,1,1,0,22,0,0,6,11,0,0,0,0,5,10,0,0,0,9.4,-0.8,-3.12,"Dropout"
"1812",2417,1,17,2,9070,1,1,127,1,37,37,9,9,119.3,1,1,0,1,1,1,25,0,0,6,8,4,10.25,0,0,6,6,4,11.25,0,12.7,3.7,-1.7,"Dropout"
"1813",2418,1,43,1,9991,0,1,140,1,37,37,9,9,135.8,1,0,0,1,1,0,25,0,14,15,16,15,10.8,0,13,14,14,14,11.3571428571429,0,9.4,-0.8,-3.12,"Not Dropout"
"1814",2419,1,53,1,171,1,42,130,1,1,19,9,9,130,1,0,0,0,1,1,22,0,5,12,15,11,12.5454545454545,0,4,11,16,11,12.6666666666667,0,8.9,1.4,3.51,"Not Dropout"
"1815",2420,1,39,1,9003,1,1,133.1,6,1,1,192,144,129.8,0,0,0,1,1,0,24,1,0,7,7,7,13.5714285714286,0,0,6,9,5,13.4,0,8.9,1.4,3.51,"Not Dropout"
"1816",2421,1,39,1,9085,1,2,140,1,38,38,9,10,150,0,0,0,1,1,0,47,0,0,6,0,0,0,0,0,6,0,0,0,0,16.2,0.3,-0.92,"Dropout"
"1817",2426,1,39,2,9147,1,38,133.1,1,19,38,9,9,102.5,0,0,0,0,1,0,26,0,0,4,4,0,0,0,0,5,0,0,0,0,12.7,3.7,-1.7,"Dropout"
"1818",2428,2,39,2,9670,1,1,100,1,37,37,9,9,110,0,0,0,1,1,1,36,0,0,5,5,5,11.4,0,0,5,7,5,11.6,0,9.4,-0.8,-3.12,"Not Dropout"
"1819",2430,1,42,1,9119,1,1,120,1,34,34,0,0,128.2,1,0,0,1,1,0,35,0,6,10,12,7,11.2857142857143,0,2,8,8,5,13,0,9.4,-0.8,-3.12,"Dropout"
"1820",2431,1,1,1,9773,1,1,128,1,38,38,6,3,116.5,0,0,0,1,1,1,18,0,0,6,12,4,11.5,0,0,6,10,5,12.6,0,10.8,1.4,1.74,"Not Dropout"
"1821",2432,1,1,1,9991,0,1,172,1,38,37,9,9,149.3,0,0,0,1,1,1,24,0,0,5,5,5,16,0,0,5,5,5,16,0,8.9,1.4,3.51,"Not Dropout"
"1822",2435,2,43,1,9085,1,1,160,1,37,37,9,7,120,0,0,0,1,1,0,21,0,0,5,11,0,0,2,0,5,11,3,11.6666666666667,1,9.4,-0.8,-3.12,"Not Dropout"
"1823",2436,1,42,1,9119,1,1,150,1,38,37,5,8,133.5,1,0,0,1,1,0,21,0,0,5,10,5,13,0,0,5,10,5,12.6,0,9.4,-0.8,-3.12,"Not Dropout"
"1824",2438,1,1,4,9119,1,1,111,1,37,37,9,5,107.5,1,0,0,1,1,1,22,0,0,5,9,3,12.3333333333333,0,0,6,14,3,12.5,0,11.1,0.6,2.02,"Dropout"
"1825",2440,1,43,1,9670,1,6,170,1,34,34,0,0,111.6,0,0,0,1,1,0,35,0,1,5,5,1,14,0,0,5,5,0,0,0,9.4,-0.8,-3.12,"Dropout"
"1826",2441,1,18,3,9147,1,1,133.1,1,1,38,4,7,101,1,0,0,0,1,0,23,0,0,5,0,0,0,0,0,5,0,0,0,0,8.9,1.4,3.51,"Dropout"
"1827",2443,2,43,1,9670,1,1,120,1,34,34,0,0,128.2,0,0,0,1,1,0,35,0,0,5,5,0,0,0,0,5,5,1,10,0,9.4,-0.8,-3.12,"Dropout"
"1828",2444,2,39,1,9003,1,3,110,1,3,19,4,6,150,0,0,0,1,1,0,32,0,0,6,8,6,18.875,0,6,12,14,12,17.6923076923077,0,16.2,0.3,-0.92,"Not Dropout"
"1829",2445,1,1,1,9853,1,1,133.1,1,34,34,0,0,142.8,0,0,0,1,1,0,20,0,0,6,12,0,0,0,0,6,12,0,0,0,7.6,2.6,0.32,"Dropout"
"1830",2446,1,39,1,9500,1,1,120,1,37,37,9,9,100,0,0,0,1,1,0,34,0,0,7,15,6,11.3333333333333,0,0,7,16,4,12.6,0,16.2,0.3,-0.92,"Not Dropout"
"1831",2447,1,7,1,9991,0,40,150,1,37,37,6,6,150,1,0,0,1,1,0,44,0,3,7,9,7,13.5,0,0,5,6,5,16.2,0,8.9,1.4,3.51,"Dropout"
"1832",2448,2,39,1,9254,1,19,133.1,1,37,19,9,10,156.5,0,0,0,1,1,0,53,0,7,11,12,2,15,7,4,9,10,3,10,4,16.2,0.3,-0.92,"Not Dropout"
"1833",2449,1,39,1,9119,1,19,120,1,37,37,9,4,98.6,0,0,1,0,1,0,28,0,0,5,10,0,0,0,0,5,7,0,0,0,12.4,0.5,1.79,"Dropout"
"1834",2450,1,7,1,9991,0,3,130,1,37,37,9,9,130,0,0,0,1,1,0,31,0,9,9,9,9,14.2222222222222,0,5,5,5,5,12.8,0,12.7,3.7,-1.7,"Dropout"
"1835",2451,1,1,1,171,1,1,130,1,1,38,5,9,118.1,0,0,1,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Not Dropout"
"1836",2452,1,39,1,9003,1,1,100,1,1,3,9,10,120,0,0,1,0,1,0,44,0,2,7,14,4,12,2,0,6,16,0,0,1,15.5,2.8,-4.06,"Dropout"
"1837",2453,1,1,1,9085,1,1,142,1,1,1,9,9,127.7,1,0,0,1,1,0,19,0,0,5,9,5,12.6,1,0,5,8,4,12,0,12.7,3.7,-1.7,"Not Dropout"
"1838",2454,1,15,1,171,1,1,130,26,1,1,2,9,130,0,0,0,1,1,0,21,1,6,12,12,12,15.0833333333333,0,4,11,15,11,13.0833333333333,0,8.9,1.4,3.51,"Not Dropout"
"1839",2455,1,18,1,9119,1,1,148,1,3,19,3,5,147.7,0,0,0,1,1,1,18,0,0,5,5,0,0,0,0,5,5,0,0,0,9.4,-0.8,-3.12,"Dropout"
"1840",2456,1,44,1,9003,1,39,170,1,19,19,5,5,170,1,0,0,1,1,0,20,0,0,6,8,6,14.5,0,0,6,10,6,15.3,0,16.2,0.3,-0.92,"Not Dropout"
"1841",2457,1,39,1,9070,1,1,110,1,37,37,7,7,110.2,0,0,0,1,1,0,55,0,0,6,6,6,14.5,0,0,6,6,6,13.5,0,11.1,0.6,2.02,"Not Dropout"
"1842",2458,1,1,1,9147,1,1,166,1,19,37,4,8,146.4,0,0,0,1,1,0,27,0,0,5,12,3,10,0,0,5,12,1,13,0,7.6,2.6,0.32,"Not Dropout"
"1843",2459,1,17,2,9119,1,1,135,1,12,19,5,5,121,0,0,0,1,1,0,19,0,0,5,0,0,0,0,0,5,0,0,0,0,12.4,0.5,1.79,"Dropout"
"1844",2460,1,1,1,9147,1,1,133,1,19,37,9,9,129.9,0,0,0,1,1,0,18,0,0,5,5,5,11.6,0,0,5,5,5,13.2,0,12.4,0.5,1.79,"Not Dropout"
"1845",2461,2,39,1,9773,1,1,133.1,1,37,37,7,4,132,0,0,0,1,1,0,43,0,0,6,10,4,11.75,0,0,6,7,0,0,0,15.5,2.8,-4.06,"Dropout"
"1846",2462,1,18,3,9254,1,1,121,1,19,19,9,6,125.9,1,0,0,1,1,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,13.9,-0.3,0.79,"Dropout"
"1847",2464,1,17,5,9254,1,1,130,1,37,38,9,9,122.7,1,0,1,1,1,1,20,0,0,6,7,0,0,0,0,6,6,0,0,0,8.9,1.4,3.51,"Dropout"
"1848",2466,1,39,1,9130,1,19,133.1,1,37,37,9,10,156.4,1,0,1,1,1,0,44,0,0,6,9,5,11.5714285714286,0,0,6,11,0,0,0,13.9,-0.3,0.79,"Dropout"
"1849",2468,1,44,1,9003,1,39,140,1,37,37,9,1,140,0,0,0,1,1,1,20,0,0,6,11,5,13.8333333333333,0,0,6,13,6,12.3,0,15.5,2.8,-4.06,"Not Dropout"
"1850",2469,1,43,1,9070,1,1,125,1,38,37,8,7,131.7,1,0,0,1,1,0,20,0,3,6,6,4,12.75,0,3,9,12,3,12.6666666666667,0,12.4,0.5,1.79,"Dropout"
"1851",2470,2,39,2,9147,1,1,120,1,37,37,9,9,104.7,1,0,0,1,1,0,36,0,0,4,4,0,0,0,0,5,9,0,0,0,10.8,1.4,1.74,"Dropout"
"1852",2471,1,44,1,9130,1,39,150,1,5,1,2,5,150,1,0,0,1,1,0,19,0,1,6,13,5,11.6,0,1,6,12,2,11,0,13.9,-0.3,0.79,"Not Dropout"
"1853",2472,2,39,1,9085,1,19,110,1,37,37,90,90,110,0,0,0,0,1,0,29,0,0,5,5,0,0,0,0,5,5,0,0,0,12.7,3.7,-1.7,"Dropout"
"1854",2473,1,1,1,9670,1,1,120,1,1,1,9,9,129.1,1,0,0,1,1,0,18,0,0,6,6,4,11.25,0,0,6,10,3,10.3333333333333,0,10.8,1.4,1.74,"Dropout"
"1855",2474,1,39,1,9003,1,1,133.1,1,1,1,1,6,120,0,0,0,0,1,0,24,0,0,6,0,0,0,0,0,6,0,0,0,0,13.9,-0.3,0.79,"Dropout"
"1856",2475,1,1,1,9773,1,1,133.1,1,3,19,2,5,127,0,0,0,1,1,0,20,0,0,6,6,6,14.3333333333333,0,0,6,7,6,15,0,15.5,2.8,-4.06,"Not Dropout"
"1857",2476,2,39,1,8014,0,19,133.1,1,19,37,9,9,151.5,0,0,1,0,1,0,45,0,0,6,7,0,0,0,0,5,5,0,0,0,16.2,0.3,-0.92,"Dropout"
"1858",2477,1,43,2,9500,1,1,130,1,38,37,4,4,126.8,1,0,0,1,1,1,28,0,18,23,23,20,13.5,3,18,23,23,20,13.5,3,7.6,2.6,0.32,"Not Dropout"
"1859",2478,1,1,1,9254,1,1,160,1,19,38,9,9,140.8,1,0,0,1,1,0,23,0,0,6,8,6,12.6666666666667,0,0,6,10,5,12.2,0,7.6,2.6,0.32,"Not Dropout"
"1860",2479,1,1,1,9500,1,1,128,1,1,19,4,7,125.6,1,0,0,1,1,0,18,0,0,7,7,7,12.4442857142857,0,0,8,11,7,11.3471428571429,0,12.4,0.5,1.79,"Not Dropout"
"1861",2480,1,1,2,9147,1,1,140,1,19,19,9,4,127.8,1,0,0,1,1,0,23,0,0,5,7,3,10.6666666666667,1,0,5,7,3,11.3333333333333,0,9.4,-0.8,-3.12,"Dropout"
"1862",2481,1,43,1,171,1,1,120,1,3,3,2,2,120,1,0,0,1,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,"Not Dropout"
"1863",2482,1,1,1,9070,1,1,140,1,19,19,5,5,131.3,0,0,0,1,1,1,22,0,1,6,6,6,12.6666666666667,0,1,6,6,5,12.4,0,12.4,0.5,1.79,"Not Dropout"
"1864",2483,1,39,1,9991,0,12,120,1,37,38,5,5,155.7,0,0,0,1,1,0,33,0,0,5,5,5,13.2,0,0,5,6,5,14.8333333333333,0,10.8,1.4,1.74,"Not Dropout"
"1865",2487,4,39,1,9670,1,1,110,1,19,19,90,99,107.2,0,0,0,1,1,0,42,0,0,6,0,0,0,0,0,6,0,0,0,0,12.7,3.7,-1.7,"Dropout"
"1866",2488,1,18,1,9147,1,1,147,1,19,1,9,7,139.3,1,0,0,1,1,0,20,0,0,5,0,0,0,0,0,5,0,0,0,0,12.4,0.5,1.79,"Dropout"
"1867",2489,1,17,6,9147,1,1,133,1,19,38,5,6,123.2,1,0,0,1,1,0,20,0,0,5,7,3,12.6666666666667,1,0,5,12,2,12.5,0,9.4,-0.8,-3.12,"Not Dropout"
"1868",2491,1,17,2,9773,1,1,124,1,1,1,4,4,127.9,1,0,0,1,1,0,20,0,0,6,11,3,13.6666666666667,0,0,6,13,4,10.25,0,9.4,-0.8,-3.12,"Not Dropout"
"1869",2494,2,39,1,9003,1,1,133.1,1,37,37,8,7,150,0,0,0,1,1,0,31,0,0,6,10,6,15,0,0,6,11,5,12.5,0,13.9,-0.3,0.79,"Not Dropout"
"1870",2495,1,1,1,9773,1,1,142,1,1,19,9,9,136.1,0,0,1,1,1,1,19,0,0,6,6,6,12.6666666666667,0,0,6,6,6,14,0,16.2,0.3,-0.92,"Not Dropout"
"1871",2496,1,39,1,9773,1,19,100,1,37,37,0,0,128,1,0,0,1,1,0,28,0,0,6,7,6,13.1666666666667,0,0,6,6,6,13.6666666666667,0,7.6,2.6,0.32,"Not Dropout"
"1872",2497,1,1,1,171,1,1,149,1,19,37,9,9,158.1,1,0,0,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,"Not Dropout"
"1873",2498,2,1,2,8014,0,1,110,1,37,1,9,10,108.7,1,0,0,1,0,0,43,0,0,6,6,6,13,0,0,6,6,6,12.5,0,9.4,-0.8,-3.12,"Not Dropout"
"1874",2499,1,39,1,171,1,19,133.1,101,1,19,2,7,110,0,0,0,1,1,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,15.5,2.8,-4.06,"Dropout"
"1875",2502,2,39,1,8014,0,12,133.1,1,37,37,9,1,113,0,0,0,1,0,0,46,0,0,6,13,3,12.3333333333333,0,0,6,6,6,13.3333333333333,0,11.1,0.6,2.02,"Not Dropout"
"1876",2503,1,51,1,33,1,1,121,1,19,37,5,7,118.6,0,0,0,1,0,0,26,0,14,21,23,20,13.1818181818182,0,10,14,18,14,11.6428571428571,0,8.9,1.4,3.51,"Not Dropout"
"1877",2504,2,39,1,9500,1,1,133.1,1,3,1,5,5,148.8,0,0,0,1,0,1,34,0,0,7,7,6,12.5133333333333,0,0,8,9,7,13.0714285714286,0,12.4,0.5,1.79,"Not Dropout"
"1878",2505,1,18,3,9853,1,1,122,1,38,37,9,5,120.3,1,0,0,1,0,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,10.8,1.4,1.74,"Dropout"
"1879",2506,1,1,6,9500,1,1,143,1,19,19,9,9,127,1,0,0,1,0,1,18,0,0,8,8,7,13.5857142857143,0,0,8,8,7,13.5857142857143,0,12.7,3.7,-1.7,"Not Dropout"
"1880",2507,1,1,1,9556,1,1,123,1,19,19,4,9,113.8,1,0,0,1,0,0,18,0,0,7,9,7,11.1555555555556,0,0,8,10,8,11.425,0,12.7,3.7,-1.7,"Not Dropout"
"1881",2509,1,17,1,171,1,1,114,1,19,38,9,7,129.1,0,0,0,1,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Not Dropout"
"1882",2510,1,43,1,9070,1,1,114,1,19,38,9,7,135.9,0,0,0,1,1,0,26,0,9,14,14,14,14,0,7,13,13,13,13.6153846153846,0,15.5,2.8,-4.06,"Not Dropout"
"1883",2511,1,10,2,9773,1,1,154.4,22,19,38,3,5,154.4,1,0,0,0,0,0,18,1,0,6,8,5,12,0,0,6,0,0,0,0,10.8,1.4,1.74,"Dropout"
"1884",2512,1,15,1,9500,1,1,190,108,3,2,122,4,190,1,0,0,1,0,0,18,1,0,7,15,4,11.575,0,0,7,10,5,12.42,0,12.4,0.5,1.79,"Not Dropout"
"1885",2513,1,17,4,9500,1,1,136,1,3,3,2,2,132.5,1,0,0,1,0,0,19,0,0,7,8,7,13.1985714285714,0,0,8,8,8,13.0625,0,11.1,0.6,2.02,"Not Dropout"
"1886",2514,1,10,2,9085,1,1,163.3,22,19,1,4,9,163.3,0,0,0,1,0,0,18,1,0,6,10,6,13.5,0,0,6,12,6,12,0,12.4,0.5,1.79,"Not Dropout"
"1887",2515,1,1,1,9670,1,1,126,1,1,3,4,3,122.5,1,0,0,1,0,0,19,0,0,6,6,6,13.3333333333333,0,0,6,8,5,12.8,0,8.9,1.4,3.51,"Dropout"
"1888",2516,1,17,4,9119,1,1,122,62,1,1,191,171,121,1,0,0,1,1,0,20,1,0,5,10,4,14.25,0,0,5,14,1,10,0,8.9,1.4,3.51,"Not Dropout"
"1889",2517,1,17,1,9070,1,1,137,1,1,1,1,5,131.8,0,0,0,1,0,1,22,0,0,6,7,6,12.1666666666667,0,0,6,9,4,12,0,9.4,-0.8,-3.12,"Not Dropout"
"1890",2519,1,17,1,9254,1,1,142,1,19,39,5,4,141.7,0,0,0,1,0,1,18,0,0,6,8,6,12.6666666666667,0,0,6,6,6,13,0,13.9,-0.3,0.79,"Not Dropout"
"1891",2520,1,1,3,9773,1,1,133.1,1,38,38,5,5,131.3,1,0,0,1,0,1,18,0,0,6,7,6,12.2857142857143,0,0,6,6,6,13.5,0,8.9,1.4,3.51,"Not Dropout"
"1892",2521,1,1,6,9254,1,1,126,1,38,37,5,7,123.9,1,0,0,1,0,1,18,0,0,6,7,6,13,0,0,6,6,6,13,0,12.4,0.5,1.79,"Not Dropout"
"1893",2524,1,17,1,9853,1,1,108,1,19,1,5,5,107.3,0,0,0,1,0,0,20,0,0,6,0,0,0,0,0,6,0,0,0,0,15.5,2.8,-4.06,"Dropout"
"1894",2525,1,17,4,9238,1,1,133.1,1,1,19,9,5,95,1,0,0,1,0,1,19,0,0,6,12,6,11.6666666666667,0,0,6,7,0,0,0,15.5,2.8,-4.06,"Dropout"
"1895",2526,1,1,2,9085,1,1,122,1,3,1,4,7,116.1,1,0,0,1,0,0,18,0,0,6,13,6,13.1538461538462,0,0,6,12,3,11,0,15.5,2.8,-4.06,"Not Dropout"
"1896",2527,1,1,4,9070,1,1,143,1,1,1,9,7,134.6,1,0,0,1,0,1,18,0,0,6,6,6,14.5,0,0,6,6,6,12.8333333333333,0,12.4,0.5,1.79,"Dropout"
"1897",2528,1,17,6,9500,1,1,135,1,19,19,7,7,128,1,0,0,1,0,1,18,0,0,7,7,7,14.4414285714286,0,0,8,8,8,13.65625,0,11.1,0.6,2.02,"Not Dropout"
"1898",2529,1,17,2,9773,1,1,148,1,3,38,2,6,144.2,1,0,0,1,0,0,18,0,0,6,6,6,15.1666666666667,0,0,6,7,6,14.2857142857143,0,12.4,0.5,1.79,"Not Dropout"
"1899",2532,1,44,1,9003,1,39,160,1,37,38,9,6,160,0,0,0,1,0,1,20,0,0,6,8,6,12.625,0,0,6,10,6,13.2,0,16.2,0.3,-0.92,"Not Dropout"
"1900",2533,1,16,2,9238,1,1,126,1,38,37,3,5,127.1,1,0,0,1,0,1,19,0,0,6,14,3,12.6666666666667,0,0,6,7,6,11,0,9.4,-0.8,-3.12,"Not Dropout"
"1901",2535,1,1,1,9238,1,1,115,1,38,38,8,7,112.9,1,0,0,1,0,1,19,0,0,6,7,6,11.8571428571429,0,0,6,8,6,13.1428571428571,0,12.4,0.5,1.79,"Not Dropout"
"1902",2536,1,17,2,9853,1,1,141,1,3,1,1,5,130.2,1,0,0,1,0,0,19,0,0,6,8,5,11.4,1,0,6,7,4,10.75,0,12.7,3.7,-1.7,"Not Dropout"
"1903",2537,1,43,1,9130,1,1,100,41,3,4,3,2,100,0,0,0,1,0,0,19,1,0,5,10,5,14.8571428571429,2,0,5,7,5,15.1428571428571,0,9.4,-0.8,-3.12,"Not Dropout"
"1904",2538,1,1,1,9670,1,1,130,1,19,19,7,7,121.6,0,0,0,1,0,0,19,0,0,6,7,6,14.7142857142857,0,0,6,6,6,15.8333333333333,0,12.4,0.5,1.79,"Not Dropout"
"1905",2539,1,15,1,9670,1,1,130,26,42,1,2,7,130,0,1,1,1,0,0,20,1,0,6,6,6,13.5,0,0,6,9,5,13,0,8.9,1.4,3.51,"Not Dropout"
"1906",2540,1,18,1,9130,1,1,135,1,38,19,9,5,121.7,1,0,0,1,0,1,18,0,0,5,7,4,11.5,0,0,5,5,5,12.4,0,10.8,1.4,1.74,"Not Dropout"
"1907",2542,1,1,1,9853,1,1,148,1,19,19,4,5,143.5,0,0,0,1,0,1,19,0,0,7,8,6,12.8333333333333,0,0,6,6,0,0,0,13.9,-0.3,0.79,"Dropout"
"1908",2543,1,17,2,9556,1,1,136,1,1,1,9,9,128.3,0,0,0,1,0,1,18,0,0,7,7,7,13.4285714285714,0,0,8,8,8,14.75,0,15.5,2.8,-4.06,"Not Dropout"
"1909",2546,1,1,3,9773,1,1,153,1,3,1,2,8,137.6,1,0,0,1,0,0,18,0,0,6,6,6,16,0,0,6,7,6,14.3333333333333,0,12.4,0.5,1.79,"Not Dropout"
"1910",2548,1,1,5,9500,1,1,146,1,19,37,7,7,133.8,1,0,0,1,0,0,19,0,0,8,9,8,13.2325,1,0,8,9,8,13.2325,1,9.4,-0.8,-3.12,"Not Dropout"
"1911",2549,1,1,2,9773,1,1,130,1,19,19,9,9,126.9,1,0,0,1,1,1,18,0,0,6,6,6,14,0,0,6,6,6,14.1666666666667,0,9.4,-0.8,-3.12,"Not Dropout"
"1912",2550,1,17,2,9254,1,1,113,1,1,2,5,3,106.7,1,0,1,1,1,1,19,0,0,6,14,2,10,0,0,6,6,0,0,0,13.9,-0.3,0.79,"Dropout"
"1913",2553,1,1,1,8014,0,1,126,1,38,37,5,5,118.7,0,0,0,1,0,0,19,0,0,6,6,6,12.5,0,0,6,6,6,11.5,0,12.7,3.7,-1.7,"Not Dropout"
"1914",2554,1,17,1,9991,0,1,160,1,34,34,0,0,161.8,1,0,1,1,1,0,33,0,0,5,8,2,10.5,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout"
"1915",2555,1,18,4,9119,1,1,134,1,19,38,194,175,124.9,1,0,1,1,1,0,18,0,0,5,11,3,10.6666666666667,0,0,5,9,3,11.3333333333333,0,8.9,1.4,3.51,"Not Dropout"
"1916",2556,1,1,1,9119,1,1,163,1,19,37,5,8,150.8,1,0,0,1,1,0,18,0,0,5,9,4,10.5,0,0,5,11,2,10.5,3,7.6,2.6,0.32,"Not Dropout"
"1917",2557,1,15,1,9147,1,1,130,26,1,1,2,3,130,0,0,0,1,0,0,19,1,0,5,10,4,12,0,0,5,6,5,11.4,0,11.1,0.6,2.02,"Not Dropout"
"1918",2558,1,1,2,171,1,1,165,1,3,3,2,2,163.6,1,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0.5,1.79,"Not Dropout"
"1919",2559,1,43,1,9147,1,1,142,1,38,19,141,171,115,0,0,0,1,0,0,19,0,0,5,11,5,11.5,0,0,5,9,2,10.6666666666667,0,13.9,-0.3,0.79,"Not Dropout"
"1920",2560,1,1,1,9773,1,1,156,1,19,1,5,10,136.8,1,0,0,1,0,0,18,0,0,6,6,6,14,0,0,6,6,6,13.5,0,11.1,0.6,2.02,"Dropout"
"1921",2561,1,17,5,9853,1,1,141,1,3,19,2,7,130.9,1,0,0,1,0,0,18,0,0,6,7,6,13.5,0,0,6,8,5,12.6,0,7.6,2.6,0.32,"Not Dropout"
"1922",2562,1,1,3,9500,1,1,143,1,19,37,7,7,127,1,0,0,1,0,0,18,0,0,8,8,8,13.07375,0,0,8,8,8,13.07375,0,9.4,-0.8,-3.12,"Not Dropout"
"1923",2563,2,39,1,9500,1,19,133.1,1,38,38,2,10,120,0,0,0,1,0,0,37,0,0,7,9,2,10.75,0,0,7,9,0,0,0,16.2,0.3,-0.92,"Dropout"
"1924",2565,1,1,1,9254,1,1,172,41,37,37,5,5,153.8,1,0,0,1,0,1,20,1,0,6,6,6,14,0,0,6,6,6,13.3333333333333,0,10.8,1.4,1.74,"Not Dropout"
"1925",2566,1,15,1,9238,1,1,140,26,19,19,9,6,140,0,0,0,1,1,0,21,1,0,6,7,6,12.3333333333333,0,0,6,7,6,13.4285714285714,0,11.1,0.6,2.02,"Not Dropout"
"1926",2567,1,17,1,9500,1,1,142,1,38,1,5,4,136.6,0,0,0,1,0,1,18,0,0,7,7,7,13.4642857142857,0,0,8,9,8,14.7888888888889,0,12.4,0.5,1.79,"Not Dropout"
"1927",2568,1,39,1,8014,0,1,140,1,19,1,9,8,105,0,0,0,1,0,0,26,0,0,6,14,3,10.6666666666667,1,0,6,9,5,11.2,0,15.5,2.8,-4.06,"Not Dropout"
"1928",2569,1,39,1,9147,1,12,133.1,1,37,37,9,7,139.4,0,0,1,1,0,0,41,0,0,5,6,5,11.6,0,0,5,8,5,12.2,0,7.6,2.6,0.32,"Not Dropout"
"1929",2570,1,1,2,9773,1,1,148,1,19,1,3,9,140,1,0,0,1,0,1,18,0,0,6,6,6,13.6666666666667,0,0,6,6,6,14.6666666666667,0,16.2,0.3,-0.92,"Not Dropout"
"1930",2573,1,1,1,9238,1,1,133.1,1,1,1,4,10,110,0,0,1,1,0,0,23,0,0,6,8,6,12.625,0,0,6,6,6,14.1666666666667,0,12.7,3.7,-1.7,"Not Dropout"
"1931",2574,1,1,4,9500,1,1,138,1,37,19,9,9,127.8,1,0,0,1,0,0,19,0,0,7,7,6,14.9833333333333,0,0,7,7,6,14.9833333333333,0,7.6,2.6,0.32,"Not Dropout"
"1932",2575,1,16,3,9773,1,1,138,1,37,38,4,9,134.2,1,0,0,1,0,1,20,0,0,6,6,6,15,0,0,6,6,6,13,0,11.1,0.6,2.02,"Not Dropout"
"1933",2579,1,17,4,9500,1,1,146,1,19,37,5,8,135.8,1,0,0,1,0,0,18,0,0,7,7,6,13.9833333333333,0,0,7,7,6,13.9833333333333,0,7.6,2.6,0.32,"Not Dropout"
"1934",2580,1,1,1,9238,1,1,148,1,37,37,9,9,143.5,0,0,0,1,0,0,18,0,0,6,6,6,13,0,0,6,6,6,12.8333333333333,0,10.8,1.4,1.74,"Not Dropout"
"1935",2581,1,1,1,9238,1,1,145,1,19,37,4,7,148.9,1,0,0,1,0,1,18,0,0,6,6,6,13.6666666666667,0,0,6,6,6,13,0,10.8,1.4,1.74,"Not Dropout"
"1936",2582,1,39,1,9003,1,1,133.1,1,38,38,4,7,115.6,1,0,0,0,0,0,27,0,0,6,8,0,0,0,0,6,8,0,0,0,15.5,2.8,-4.06,"Dropout"
"1937",2583,1,1,1,9147,1,1,160,1,38,37,9,5,159.3,0,0,0,1,0,0,18,0,0,5,5,5,14.4,0,0,5,5,5,15.4,0,7.6,2.6,0.32,"Not Dropout"
"1938",2584,1,39,1,9991,0,1,150,1,19,37,9,8,138.5,0,0,0,1,0,0,26,0,0,5,10,4,12,0,0,5,9,4,11.25,0,12.7,3.7,-1.7,"Not Dropout"
"1939",2585,1,1,1,9853,1,1,130,1,19,12,9,4,133.2,1,0,0,1,0,0,19,0,0,6,6,6,14.1666666666667,0,0,6,7,6,13.6666666666667,0,7.6,2.6,0.32,"Not Dropout"
"1940",2586,1,17,2,8014,0,1,120,1,37,34,0,0,117.6,1,0,0,1,0,0,19,0,0,6,8,5,12.2,0,0,6,7,6,12,0,7.6,2.6,0.32,"Not Dropout"
"1941",2587,1,18,2,9147,1,1,115,1,1,37,5,5,108.7,1,0,0,1,0,0,21,0,0,5,8,3,12,1,0,5,9,3,12.6666666666667,0,9.4,-0.8,-3.12,"Not Dropout"
